Date,Product_ID,Product_Name,Defect_Type,Defect_Count,Inspection_Result,Audit_Score,Rework_Count,Rejection_Count,Complaint_ID,Complaint_Reason,Lab_Test_Result,Test_Batch_ID,COPQ,Compliance_Status,Cpk,Ppk,First_Pass_Yield (%)
2023-12-09,P005,Widget_E,None,12,Pass,80,19,7,CMP56432,Surface Issue,Pass,TB99416,3769,Yes,1.49,1.29,96.05
2024-08-16,P003,Widget_C,Scratch,35,Pass,70,8,1,CMP77485,Material Issue,Pass,TB82935,8746,No,1.93,1.45,96.65
2024-03-06,P002,Widget_B,Dent,28,Pass,82,1,3,CMP64153,Surface Issue,Pass,TB05944,4045,Yes,1.14,1.12,89.8
2023-10-09,P002,Widget_B,None,23,Pass,72,9,6,CMP32457,Packaging,Pass,TB77396,5832,Yes,1.73,1.37,91.5
2023-02-21,P004,Widget_D,None,21,Fail,95,14,3,CMP52814,Material Issue,Pass,TB54796,2631,Yes,1.05,1.72,97.88
2022-12-06,P001,Widget_A,None,14,Pass,90,0,2,CMP32981,Packaging,Pass,TB56064,5633,Yes,1.43,1.11,92.58
2022-07-25,P003,Widget_C,Misalignment,49,Pass,76,12,8,CMP92623,Material Issue,Pass,TB03886,9582,Yes,1.59,1.09,97.61
2024-05-12,P003,Widget_C,Dent,11,Pass,99,13,9,CMP41556,Dimension Error,Fail,TB79546,5946,Yes,1.02,1.6,89.82
2023-03-09,P002,Widget_B,Misalignment,6,Pass,90,10,4,CMP11980,Material Issue,Pass,TB70033,6276,Yes,1.46,1.72,85.14
2024-08-22,P004,Widget_D,Dent,0,Pass,83,0,9,CMP07420,Dimension Error,Pass,TB75630,5702,Yes,1.18,1.88,94.98
2024-12-31,P005,Widget_E,Misalignment,38,Pass,84,0,2,CMP06317,Material Issue,Pass,TB65034,7400,Yes,1.17,1.74,96.75
2025-03-10,P005,Widget_E,Dent,20,Fail,73,14,5,CMP11022,Surface Issue,Pass,TB27725,9447,Yes,1.65,1.93,97.29
2024-12-26,P002,Widget_B,Misalignment,47,Fail,96,1,6,CMP94395,Material Issue,Pass,TB54456,1771,Yes,1.39,1.93,91.58
2025-04-20,P002,Widget_B,Crack,0,Pass,73,2,3,CMP58423,Packaging,Pass,TB53115,6768,Yes,1.47,1.06,88.54
2022-11-13,P002,Widget_B,Scratch,40,Pass,99,8,3,CMP91674,Surface Issue,Pass,TB39927,3368,Yes,1.08,1.42,97.18
2023-05-05,P001,Widget_A,Scratch,15,Pass,91,1,3,CMP11190,Surface Issue,Pass,TB31732,3207,Yes,1.93,1.35,93.6
2024-08-16,P005,Widget_E,Misalignment,32,Pass,97,16,8,CMP93521,Dimension Error,Pass,TB66901,5770,Yes,1.02,1.37,88.97
2025-04-18,P005,Widget_E,Scratch,33,Pass,88,17,4,CMP34733,Material Issue,Pass,TB06481,2837,Yes,1.67,1.87,87.22
2022-09-25,P003,Widget_C,Crack,44,Pass,86,3,4,CMP98000,Material Issue,Pass,TB88418,8731,Yes,1.84,1.03,90.95
2024-02-13,P003,Widget_C,Crack,34,Pass,70,2,9,CMP72683,Surface Issue,Pass,TB39941,4857,Yes,1.31,1.68,85.6
2023-05-25,P005,Widget_E,Misalignment,15,Pass,74,0,3,CMP04387,Dimension Error,Pass,TB22203,4470,Yes,1.08,1.67,95.01
2024-09-04,P004,Widget_D,Scratch,7,Pass,75,13,9,CMP17964,Packaging,Pass,TB79496,3077,No,1.24,1.04,97.69
2024-05-30,P005,Widget_E,Dent,21,Pass,94,4,0,CMP73276,Packaging,Pass,TB55968,9728,Yes,1.22,1.45,93.4
2023-11-08,P004,Widget_D,Scratch,28,Pass,94,9,4,CMP25701,Material Issue,Pass,TB15529,1392,Yes,1.95,1.71,90.47
2023-08-27,P003,Widget_C,Scratch,36,Fail,89,18,0,CMP04858,Surface Issue,Pass,TB92298,7261,Yes,1.87,1.2,95.04
2022-05-14,P005,Widget_E,Misalignment,24,Pass,89,19,5,CMP13298,Dimension Error,Pass,TB72699,1096,Yes,1.15,1.73,95.46
2023-06-07,P005,Widget_E,Scratch,10,Pass,72,10,3,CMP42564,Surface Issue,Pass,TB80555,1942,Yes,1.0,1.7,93.23
2023-05-29,P003,Widget_C,Dent,25,Pass,94,17,0,CMP60941,Dimension Error,Pass,TB69826,2351,No,1.14,1.56,97.49
2024-11-08,P004,Widget_D,Misalignment,28,Pass,85,7,6,CMP68118,Packaging,Pass,TB47492,5640,Yes,1.33,1.45,96.42
2022-08-10,P002,Widget_B,Crack,20,Pass,77,14,8,CMP52991,Packaging,Pass,TB67552,3611,Yes,1.07,1.14,95.81
2022-09-09,P002,Widget_B,Dent,44,Pass,82,15,0,CMP23698,Packaging,Pass,TB18387,7913,Yes,1.61,1.28,95.86
2023-10-13,P001,Widget_A,Scratch,31,Pass,71,9,8,CMP40982,Material Issue,Pass,TB02474,5603,Yes,1.95,1.62,92.64
2023-08-05,P002,Widget_B,Crack,30,Pass,91,1,5,CMP89869,Dimension Error,Pass,TB20721,3259,Yes,1.16,1.95,93.95
2022-11-23,P005,Widget_E,Misalignment,15,Pass,73,10,7,CMP57287,Dimension Error,Pass,TB17681,6116,Yes,1.16,1.24,92.07
2023-09-28,P002,Widget_B,None,21,Pass,92,6,0,CMP03697,Packaging,Pass,TB88522,5660,Yes,1.23,1.43,87.04
2024-05-07,P001,Widget_A,Dent,11,Pass,78,7,0,CMP23350,Surface Issue,Pass,TB09830,2398,Yes,1.44,1.19,94.24
2025-02-23,P002,Widget_B,Scratch,25,Pass,94,5,2,CMP74273,Material Issue,Pass,TB70909,9899,Yes,1.38,1.47,91.92
2022-06-19,P003,Widget_C,Misalignment,42,Pass,95,13,5,CMP01085,Material Issue,Pass,TB93949,3966,Yes,1.3,1.72,92.17
2024-10-30,P001,Widget_A,None,18,Pass,78,11,1,CMP28560,Packaging,Pass,TB70372,4839,No,1.13,1.45,94.41
2022-08-14,P004,Widget_D,Misalignment,9,Pass,95,1,4,CMP43667,Packaging,Pass,TB62974,3079,Yes,1.82,1.95,88.38
2023-07-31,P004,Widget_D,Misalignment,20,Pass,79,3,7,CMP47596,Dimension Error,Pass,TB36959,7752,Yes,1.23,1.14,96.99
2024-03-05,P005,Widget_E,Misalignment,24,Pass,83,0,0,CMP43378,Material Issue,Pass,TB44979,7994,Yes,1.79,1.01,86.54
2024-10-29,P004,Widget_D,Scratch,38,Fail,83,1,4,CMP16174,Packaging,Pass,TB24049,4946,Yes,1.46,1.02,91.69
2024-02-27,P005,Widget_E,Misalignment,36,Pass,75,14,7,CMP16224,Dimension Error,Pass,TB06419,5685,Yes,1.48,1.15,88.57
2024-12-28,P004,Widget_D,Crack,49,Pass,94,15,3,CMP28274,Material Issue,Pass,TB40311,2484,No,1.62,1.96,92.46
2023-11-10,P004,Widget_D,Scratch,49,Pass,84,14,7,CMP22822,Packaging,Pass,TB42476,8262,Yes,1.52,1.36,90.98
2023-12-08,P003,Widget_C,Scratch,19,Pass,78,7,6,CMP56636,Material Issue,Pass,TB69795,1641,Yes,1.57,1.9,89.42
2023-08-04,P002,Widget_B,Dent,39,Pass,83,9,1,CMP24280,Dimension Error,Pass,TB29508,4877,Yes,1.22,1.73,95.51
2025-01-11,P001,Widget_A,Dent,26,Pass,96,7,9,CMP18366,Material Issue,Pass,TB85901,5230,Yes,1.68,1.17,85.87
2024-05-17,P004,Widget_D,Scratch,43,Pass,75,18,0,CMP22806,Material Issue,Pass,TB96349,5685,Yes,1.24,1.52,97.67
2022-07-10,P004,Widget_D,Misalignment,48,Pass,94,19,4,CMP93623,Surface Issue,Pass,TB84133,4395,Yes,1.66,1.15,93.8
2024-09-28,P001,Widget_A,Misalignment,30,Pass,93,17,6,CMP33628,Surface Issue,Pass,TB25814,4632,Yes,1.31,1.03,92.96
2024-05-06,P004,Widget_D,Crack,31,Pass,94,2,1,CMP47548,Material Issue,Pass,TB32087,7480,No,1.61,1.72,97.23
2023-05-12,P005,Widget_E,Crack,16,Pass,74,8,8,CMP95103,Dimension Error,Pass,TB92382,8197,Yes,1.16,1.69,93.78
2024-12-06,P002,Widget_B,Dent,48,Pass,85,19,6,CMP23908,Dimension Error,Pass,TB64265,2752,Yes,1.33,1.2,87.3
2025-04-08,P004,Widget_D,None,31,Pass,77,0,1,CMP23262,Packaging,Pass,TB80764,1747,Yes,1.19,1.86,85.05
2022-11-25,P001,Widget_A,Dent,38,Pass,75,10,9,CMP63195,Dimension Error,Pass,TB95390,4734,Yes,1.6,1.61,94.95
2024-10-19,P003,Widget_C,Crack,34,Pass,78,5,4,CMP72244,Material Issue,Pass,TB53628,4334,Yes,1.85,1.34,91.98
2024-11-01,P001,Widget_A,Dent,11,Pass,92,14,7,CMP16068,Surface Issue,Pass,TB52221,9213,Yes,1.86,1.37,90.43
2022-07-25,P005,Widget_E,Crack,40,Pass,94,16,1,CMP19392,Dimension Error,Pass,TB08787,7863,Yes,1.87,1.8,90.67
2023-01-06,P001,Widget_A,Crack,24,Pass,92,15,8,CMP89522,Dimension Error,Pass,TB50854,6260,Yes,1.62,1.11,90.88
2022-07-08,P001,Widget_A,Scratch,8,Pass,97,15,3,CMP97075,Surface Issue,Pass,TB17619,6591,Yes,1.31,1.1,93.92
2025-01-20,P002,Widget_B,Dent,1,Pass,87,17,4,CMP42174,Packaging,Pass,TB97108,8898,Yes,1.14,1.38,88.94
2025-03-02,P001,Widget_A,Misalignment,28,Pass,80,6,9,CMP09566,Packaging,Pass,TB72121,8400,Yes,1.1,1.07,92.08
2023-09-19,P001,Widget_A,Misalignment,30,Pass,97,15,8,CMP43437,Surface Issue,Pass,TB44994,4322,Yes,1.26,1.16,86.74
2023-11-08,P003,Widget_C,Crack,24,Pass,83,6,6,CMP54642,Dimension Error,Pass,TB60781,3754,No,1.65,1.2,88.31
2023-02-08,P005,Widget_E,Scratch,38,Pass,87,19,7,CMP98746,Surface Issue,Fail,TB70565,2200,Yes,1.53,1.74,86.35
2024-09-20,P001,Widget_A,None,40,Pass,99,2,6,CMP31315,Material Issue,Pass,TB51124,4061,Yes,1.93,1.85,90.65
2025-01-30,P001,Widget_A,Misalignment,22,Pass,97,1,4,CMP84521,Material Issue,Pass,TB63828,3673,Yes,1.82,1.75,85.69
2022-07-12,P003,Widget_C,Scratch,7,Pass,88,1,4,CMP46071,Packaging,Pass,TB89126,6471,Yes,1.12,1.52,96.97
2024-03-04,P002,Widget_B,None,11,Pass,95,12,0,CMP70954,Material Issue,Pass,TB37590,5574,Yes,1.26,1.41,92.54
2024-06-17,P004,Widget_D,Crack,12,Fail,71,17,0,CMP64393,Dimension Error,Pass,TB64066,5329,Yes,1.34,1.98,93.63
2025-03-24,P002,Widget_B,Dent,36,Fail,77,6,8,CMP41348,Dimension Error,Pass,TB77499,1682,Yes,1.76,1.78,88.05
2022-10-27,P003,Widget_C,Misalignment,36,Pass,80,2,6,CMP44202,Dimension Error,Pass,TB03260,6727,Yes,1.43,1.11,85.27
2023-12-24,P001,Widget_A,Dent,21,Pass,90,7,2,CMP11752,Packaging,Fail,TB82706,1634,Yes,1.87,1.11,89.63
2022-10-29,P002,Widget_B,Scratch,26,Pass,80,3,9,CMP05104,Dimension Error,Pass,TB77611,1858,Yes,1.02,1.35,87.73
2024-10-21,P005,Widget_E,Scratch,5,Pass,70,15,2,CMP62778,Packaging,Pass,TB15789,7811,Yes,1.59,1.14,97.01
2024-05-17,P001,Widget_A,Crack,36,Pass,82,9,0,CMP99406,Surface Issue,Pass,TB98073,7308,Yes,1.08,1.13,87.09
2023-08-25,P003,Widget_C,Crack,35,Fail,89,15,8,CMP90252,Dimension Error,Pass,TB49742,8624,Yes,1.25,1.19,91.47
2024-10-02,P001,Widget_A,Misalignment,13,Pass,74,10,6,CMP08759,Surface Issue,Pass,TB44544,9544,Yes,1.02,1.81,96.64
2023-03-26,P003,Widget_C,Crack,1,Pass,93,1,5,CMP68357,Material Issue,Pass,TB85816,6474,Yes,1.91,1.48,97.88
2023-04-05,P002,Widget_B,Scratch,40,Pass,85,1,2,CMP48074,Packaging,Pass,TB81966,8176,Yes,1.97,1.3,90.15
2022-08-20,P001,Widget_A,None,26,Pass,83,5,4,CMP70783,Dimension Error,Pass,TB36092,5017,Yes,1.28,1.39,92.26
2023-06-19,P002,Widget_B,Misalignment,28,Pass,88,9,6,CMP73725,Material Issue,Pass,TB03600,9912,Yes,1.73,1.33,91.96
2022-08-17,P002,Widget_B,Dent,14,Pass,85,15,2,CMP52402,Packaging,Pass,TB31151,5859,Yes,1.8,1.63,97.45
2022-07-23,P004,Widget_D,Misalignment,12,Pass,83,15,3,CMP55780,Surface Issue,Pass,TB48998,5433,Yes,1.85,1.96,87.85
2022-06-26,P001,Widget_A,Dent,6,Pass,74,4,1,CMP49369,Surface Issue,Pass,TB64714,4393,Yes,1.08,1.29,85.78
2022-08-29,P004,Widget_D,Crack,29,Pass,90,14,8,CMP62370,Packaging,Pass,TB57526,4785,Yes,1.52,1.24,85.62
2023-04-27,P005,Widget_E,Crack,48,Pass,87,6,9,CMP93502,Material Issue,Pass,TB99552,5698,Yes,1.26,1.73,97.33
2023-08-30,P002,Widget_B,Misalignment,18,Pass,96,7,0,CMP89555,Surface Issue,Pass,TB96989,4393,Yes,1.08,1.57,87.08
2024-04-15,P005,Widget_E,None,4,Pass,99,11,7,CMP79481,Material Issue,Pass,TB33199,7696,Yes,1.62,1.48,96.05
2022-08-31,P004,Widget_D,Crack,15,Pass,78,10,8,CMP78251,Dimension Error,Pass,TB67104,8487,Yes,1.38,1.49,88.05
2022-08-22,P004,Widget_D,Crack,33,Pass,95,12,9,CMP76810,Material Issue,Pass,TB64888,1845,Yes,1.28,1.28,93.98
2023-09-30,P001,Widget_A,Scratch,22,Pass,79,0,5,CMP85517,Material Issue,Pass,TB57915,4213,Yes,1.67,1.37,92.92
2024-08-04,P003,Widget_C,Scratch,27,Pass,90,0,7,CMP49516,Material Issue,Pass,TB65777,4237,Yes,1.24,1.22,95.73
2022-09-28,P001,Widget_A,Scratch,21,Pass,87,2,2,CMP99195,Packaging,Pass,TB39439,2896,Yes,1.33,1.33,89.83
2022-05-22,P003,Widget_C,Scratch,17,Pass,91,14,7,CMP17862,Packaging,Pass,TB01334,1125,Yes,1.62,1.65,88.89
2022-10-21,P001,Widget_A,Crack,0,Fail,93,7,3,CMP01383,Packaging,Pass,TB50586,2277,Yes,1.75,1.18,85.2
2024-02-22,P001,Widget_A,Misalignment,35,Pass,91,3,5,CMP08752,Surface Issue,Pass,TB71774,9760,Yes,1.97,1.54,85.45
2023-02-06,P002,Widget_B,Crack,45,Pass,99,14,0,CMP82567,Material Issue,Fail,TB59973,8913,Yes,1.21,1.87,86.52
2022-08-12,P003,Widget_C,Crack,47,Pass,82,18,1,CMP57653,Surface Issue,Pass,TB58436,2101,Yes,1.24,1.57,91.19
2022-08-15,P004,Widget_D,None,47,Pass,75,16,4,CMP98132,Surface Issue,Pass,TB03783,8978,Yes,1.92,1.42,94.91
2022-09-08,P005,Widget_E,Misalignment,15,Pass,98,14,6,CMP91528,Surface Issue,Pass,TB27322,1193,Yes,1.5,1.55,95.51
2022-06-11,P001,Widget_A,Scratch,22,Pass,73,14,6,CMP51079,Packaging,Pass,TB31385,4199,Yes,1.82,1.36,93.37
2024-05-29,P004,Widget_D,Scratch,24,Pass,84,6,8,CMP30837,Surface Issue,Pass,TB58927,2235,Yes,1.23,1.59,92.24
2025-01-26,P001,Widget_A,Crack,32,Pass,87,10,4,CMP68614,Packaging,Pass,TB37183,4989,Yes,1.12,1.64,97.28
2024-12-31,P003,Widget_C,Dent,37,Pass,96,1,2,CMP14687,Dimension Error,Pass,TB15729,6555,Yes,1.29,1.42,89.65
2023-12-08,P004,Widget_D,None,39,Pass,85,9,7,CMP12396,Dimension Error,Pass,TB04793,5491,Yes,1.7,1.96,88.62
2023-08-23,P003,Widget_C,Dent,5,Pass,90,8,7,CMP27463,Dimension Error,Pass,TB48967,4454,No,1.09,1.6,92.28
2024-10-03,P004,Widget_D,None,33,Pass,98,2,1,CMP83995,Dimension Error,Pass,TB86286,8142,Yes,1.75,1.57,89.03
2022-12-13,P005,Widget_E,Misalignment,7,Pass,94,2,3,CMP79826,Surface Issue,Pass,TB85441,6338,Yes,1.59,1.95,96.17
2024-08-03,P001,Widget_A,Scratch,14,Fail,70,8,2,CMP67716,Dimension Error,Fail,TB58659,6746,Yes,1.6,1.69,92.19
2023-10-02,P005,Widget_E,None,43,Pass,87,8,3,CMP00514,Dimension Error,Pass,TB45838,7324,Yes,1.42,1.54,94.96
2022-12-15,P005,Widget_E,Scratch,17,Pass,90,13,0,CMP07578,Dimension Error,Pass,TB60063,7799,Yes,1.71,1.65,89.29
2024-10-03,P005,Widget_E,Misalignment,5,Fail,84,7,1,CMP39394,Material Issue,Pass,TB69277,1275,Yes,1.35,1.42,90.42
2022-06-15,P004,Widget_D,None,27,Pass,76,5,7,CMP60612,Dimension Error,Pass,TB66430,1331,Yes,1.9,1.8,89.59
2024-05-10,P001,Widget_A,None,34,Pass,99,16,4,CMP29388,Dimension Error,Pass,TB79071,3804,Yes,1.26,1.32,96.86
2024-11-25,P003,Widget_C,None,19,Pass,91,18,8,CMP76632,Packaging,Pass,TB72916,9123,Yes,1.94,1.45,92.27
2023-08-18,P002,Widget_B,Crack,16,Pass,96,19,5,CMP43068,Dimension Error,Pass,TB25120,6619,Yes,1.57,1.41,89.12
2024-04-15,P002,Widget_B,Crack,24,Fail,98,9,6,CMP21220,Dimension Error,Pass,TB51581,3019,Yes,1.24,1.75,96.88
2025-03-26,P004,Widget_D,Dent,39,Pass,88,2,4,CMP94971,Material Issue,Pass,TB60163,8013,Yes,1.67,1.71,95.04
2023-09-16,P003,Widget_C,None,14,Pass,72,16,7,CMP80489,Surface Issue,Pass,TB58074,4823,No,1.95,1.7,90.24
2023-04-22,P003,Widget_C,Crack,48,Pass,98,0,7,CMP95266,Material Issue,Pass,TB65834,8919,Yes,1.97,1.6,89.99
2022-12-30,P001,Widget_A,None,32,Pass,77,2,4,CMP33098,Packaging,Pass,TB63829,5732,Yes,1.97,1.99,86.46
2022-12-20,P002,Widget_B,Misalignment,0,Pass,73,9,4,CMP16626,Dimension Error,Pass,TB13081,2357,Yes,1.59,1.48,89.32
2022-08-09,P003,Widget_C,Scratch,33,Fail,95,9,8,CMP50074,Packaging,Pass,TB19455,8394,Yes,1.05,1.3,93.26
2024-10-13,P002,Widget_B,Crack,0,Pass,72,18,4,CMP33801,Surface Issue,Pass,TB72871,5351,Yes,1.43,1.16,90.55
2022-06-23,P002,Widget_B,Crack,32,Fail,81,11,3,CMP30117,Material Issue,Pass,TB65165,6787,Yes,1.64,1.48,90.28
2022-06-23,P002,Widget_B,Crack,15,Pass,94,7,1,CMP92845,Dimension Error,Pass,TB18105,2400,Yes,1.31,1.98,97.31
2023-07-20,P003,Widget_C,None,12,Pass,87,12,2,CMP00493,Dimension Error,Pass,TB41828,8834,Yes,1.19,1.36,92.95
2024-07-24,P002,Widget_B,Scratch,41,Fail,72,11,8,CMP20541,Surface Issue,Pass,TB51335,9483,Yes,1.62,1.41,93.12
2024-10-30,P005,Widget_E,None,37,Pass,70,1,7,CMP93977,Material Issue,Pass,TB90632,8117,Yes,1.38,1.47,89.37
2025-03-15,P005,Widget_E,Misalignment,26,Pass,93,10,3,CMP99879,Surface Issue,Pass,TB81591,2544,Yes,1.28,1.36,88.11
2023-07-25,P003,Widget_C,None,18,Pass,88,11,8,CMP93878,Surface Issue,Pass,TB56968,4954,Yes,1.43,1.01,92.22
2023-05-17,P003,Widget_C,Dent,24,Fail,80,0,6,CMP36682,Surface Issue,Pass,TB44533,1745,Yes,1.16,1.78,96.95
2024-02-10,P001,Widget_A,Scratch,32,Pass,99,0,7,CMP70593,Surface Issue,Pass,TB51880,1193,Yes,1.23,1.85,97.38
2024-10-05,P004,Widget_D,Dent,38,Pass,75,19,8,CMP83074,Surface Issue,Pass,TB16501,8878,Yes,1.36,1.54,90.59
2025-03-06,P003,Widget_C,Misalignment,27,Pass,80,1,5,CMP14520,Packaging,Pass,TB85956,2374,Yes,1.73,1.06,96.82
2024-09-20,P002,Widget_B,Dent,8,Pass,78,12,7,CMP53869,Dimension Error,Pass,TB52717,2815,Yes,1.93,1.68,87.59
2023-09-22,P005,Widget_E,Misalignment,29,Pass,87,10,4,CMP53136,Surface Issue,Pass,TB21590,9578,Yes,1.03,1.34,92.21
2023-01-17,P001,Widget_A,None,33,Pass,94,9,8,CMP18768,Material Issue,Pass,TB00164,7496,Yes,1.04,1.0,91.45
2024-05-01,P003,Widget_C,None,24,Pass,97,14,8,CMP04519,Packaging,Pass,TB72247,2096,Yes,1.93,1.27,92.28
2022-05-17,P005,Widget_E,None,35,Pass,94,13,4,CMP72176,Material Issue,Fail,TB40143,3285,Yes,1.29,1.32,94.81
2023-01-03,P005,Widget_E,None,34,Pass,96,19,2,CMP27469,Surface Issue,Pass,TB10660,3246,Yes,1.86,1.69,93.53
2022-08-04,P001,Widget_A,Scratch,13,Pass,81,17,3,CMP69941,Packaging,Pass,TB04354,2921,Yes,1.14,1.65,93.24
2022-07-30,P001,Widget_A,Scratch,37,Pass,75,17,2,CMP77997,Surface Issue,Pass,TB14305,7940,Yes,1.81,1.1,89.81
2023-02-26,P001,Widget_A,None,44,Pass,83,19,1,CMP73988,Material Issue,Pass,TB59106,9679,Yes,1.68,1.69,87.29
2022-08-01,P002,Widget_B,Misalignment,7,Pass,74,5,6,CMP19348,Surface Issue,Pass,TB78860,2465,Yes,1.66,1.01,94.73
2023-10-05,P001,Widget_A,Crack,31,Pass,85,2,3,CMP81284,Material Issue,Fail,TB98974,4915,Yes,1.84,1.15,90.04
2024-12-28,P005,Widget_E,Crack,29,Pass,74,16,3,CMP42666,Material Issue,Fail,TB65258,3114,Yes,1.14,1.15,85.05
2022-12-21,P002,Widget_B,None,44,Pass,88,3,0,CMP71230,Packaging,Pass,TB59293,9090,Yes,1.09,1.32,86.98
2022-11-14,P001,Widget_A,Dent,44,Pass,82,2,1,CMP25761,Surface Issue,Pass,TB06226,5133,Yes,1.37,1.03,88.37
2022-05-17,P003,Widget_C,Crack,38,Pass,85,0,4,CMP03019,Packaging,Fail,TB26019,1837,No,1.78,1.15,85.93
2024-09-02,P005,Widget_E,Misalignment,13,Pass,89,9,9,CMP07845,Surface Issue,Pass,TB68431,3329,Yes,1.84,1.48,93.88
2023-07-24,P003,Widget_C,Misalignment,5,Fail,88,11,5,CMP82010,Packaging,Pass,TB23164,2284,Yes,1.83,1.26,93.08
2022-09-09,P004,Widget_D,Crack,38,Pass,92,19,0,CMP89157,Packaging,Pass,TB50436,5706,No,1.68,1.1,87.7
2022-05-01,P005,Widget_E,None,12,Fail,99,19,6,CMP41559,Material Issue,Pass,TB27531,4331,Yes,1.97,1.75,91.67
2023-06-21,P001,Widget_A,Crack,35,Pass,84,7,2,CMP57162,Material Issue,Pass,TB11542,8878,Yes,1.82,1.65,87.7
2025-03-23,P001,Widget_A,Crack,21,Pass,84,4,4,CMP75476,Dimension Error,Pass,TB08344,3892,Yes,1.42,1.44,92.2
2024-10-28,P004,Widget_D,Scratch,37,Fail,75,0,7,CMP23875,Material Issue,Pass,TB60003,8561,Yes,1.96,1.11,93.37
2025-03-21,P002,Widget_B,Misalignment,30,Pass,88,18,3,CMP09396,Material Issue,Pass,TB45271,2367,Yes,1.98,1.11,88.16
2023-04-10,P005,Widget_E,Misalignment,1,Pass,94,13,9,CMP44770,Material Issue,Pass,TB47059,9785,Yes,1.42,1.52,96.37
2023-01-11,P005,Widget_E,Dent,42,Pass,81,12,6,CMP38283,Packaging,Pass,TB70143,8425,Yes,1.62,1.13,96.45
2023-06-21,P004,Widget_D,Crack,14,Pass,82,11,6,CMP70442,Material Issue,Pass,TB56710,9339,Yes,1.91,1.68,91.44
2022-05-14,P003,Widget_C,Scratch,37,Pass,82,16,3,CMP33626,Material Issue,Pass,TB23049,2826,Yes,1.65,1.27,95.74
2025-01-15,P003,Widget_C,Misalignment,20,Pass,81,8,7,CMP81139,Dimension Error,Pass,TB75160,6486,Yes,1.01,1.98,97.27
2022-10-02,P003,Widget_C,Misalignment,45,Pass,80,1,3,CMP84385,Packaging,Pass,TB43062,4444,Yes,1.56,1.43,95.25
2024-10-21,P001,Widget_A,Misalignment,41,Pass,78,15,3,CMP60257,Dimension Error,Pass,TB78486,7214,Yes,1.43,1.55,86.12
2023-06-04,P002,Widget_B,Crack,39,Pass,94,18,3,CMP86324,Dimension Error,Pass,TB65610,7067,Yes,1.01,1.48,96.15
2023-05-23,P004,Widget_D,Dent,13,Pass,70,3,3,CMP57593,Surface Issue,Pass,TB18413,9177,Yes,1.82,1.25,96.16
2024-01-23,P004,Widget_D,Misalignment,23,Pass,92,5,7,CMP88837,Material Issue,Pass,TB21971,1906,Yes,1.48,1.0,96.42
2023-07-14,P003,Widget_C,Dent,17,Pass,72,0,8,CMP76061,Surface Issue,Pass,TB54423,7570,Yes,1.06,1.76,96.99
2023-10-19,P002,Widget_B,Crack,5,Pass,90,8,2,CMP93250,Dimension Error,Pass,TB50168,5209,Yes,1.4,2.0,94.96
2022-10-19,P004,Widget_D,Scratch,1,Fail,76,16,5,CMP64164,Surface Issue,Pass,TB79769,1685,Yes,1.25,1.57,97.56
2024-07-14,P002,Widget_B,Scratch,49,Pass,93,3,7,CMP49224,Surface Issue,Pass,TB86992,2528,Yes,1.62,1.49,95.08
2024-02-10,P003,Widget_C,Dent,46,Pass,74,7,5,CMP30599,Surface Issue,Pass,TB49129,4022,Yes,1.99,1.66,90.92
2023-12-07,P003,Widget_C,Dent,47,Pass,89,13,3,CMP00973,Dimension Error,Pass,TB15133,8180,Yes,1.97,1.15,94.08
2023-03-03,P002,Widget_B,Crack,38,Pass,94,14,3,CMP22906,Surface Issue,Pass,TB79734,1421,Yes,1.41,1.87,88.98
2025-03-09,P003,Widget_C,None,27,Pass,88,12,6,CMP96699,Packaging,Pass,TB66536,8926,Yes,1.05,1.48,87.85
2022-12-13,P001,Widget_A,Crack,34,Pass,87,10,1,CMP43943,Packaging,Pass,TB74018,9376,Yes,1.02,1.82,87.26
2022-11-22,P001,Widget_A,Dent,13,Pass,80,2,1,CMP67209,Dimension Error,Pass,TB56030,8369,Yes,1.7,1.99,90.64
2025-04-14,P003,Widget_C,Dent,30,Pass,90,10,1,CMP41699,Material Issue,Pass,TB20359,4127,Yes,1.63,1.63,92.95
2024-10-12,P004,Widget_D,Misalignment,0,Pass,82,16,4,CMP02805,Dimension Error,Pass,TB81219,4747,Yes,1.83,1.33,87.78
2022-10-20,P005,Widget_E,None,22,Pass,87,18,1,CMP66232,Surface Issue,Fail,TB96568,1249,Yes,1.72,1.53,95.99
2023-02-21,P004,Widget_D,Misalignment,10,Pass,81,7,6,CMP78832,Material Issue,Pass,TB43478,6229,Yes,1.8,1.32,96.77
2023-02-26,P004,Widget_D,Scratch,0,Fail,75,12,1,CMP67445,Packaging,Pass,TB01278,6389,Yes,1.57,1.03,89.28
2023-09-03,P001,Widget_A,Scratch,40,Pass,80,19,3,CMP72838,Surface Issue,Pass,TB73432,9494,Yes,1.03,1.55,92.23
2023-04-30,P005,Widget_E,Scratch,26,Pass,79,17,1,CMP71628,Surface Issue,Pass,TB41941,6887,Yes,1.59,1.84,95.29
2024-07-12,P002,Widget_B,Scratch,5,Pass,94,12,8,CMP75213,Packaging,Pass,TB05812,5610,Yes,1.79,1.56,86.21
2023-02-07,P001,Widget_A,Dent,8,Pass,81,7,9,CMP01225,Material Issue,Pass,TB69809,6560,Yes,1.76,1.85,91.16
2023-10-14,P005,Widget_E,Scratch,0,Pass,96,16,4,CMP20087,Dimension Error,Pass,TB89317,7938,Yes,1.68,1.76,88.92
